client_id,age,job,marital,education,credit_default,mortgage
10841,29,technician,single,high_school,0,0
10842,37,management,married,university_degree,0,1
10843,45,blue_collar,married,,0,0
10844,48,technician,married,professional_course,0,1
10845,35,admin,divorced,basic_9y,0,1
10846,34,admin,married,university_degree,0,1
10847,42,technician,married,basic_6y,0,1
10848,32,admin,single,high_school,0,0
10849,31,technician,married,professional_course,0,0
10850,38,admin,single,university_degree,0,1
10851,30,blue_collar,married,basic_6y,0,0
10852,54,housemaid,married,basic_4y,0,0
10853,38,admin,single,basic_9y,0,1
10854,25,blue_collar,single,basic_9y,0,0
10855,25,services,single,professional_course,0,0
10856,51,unemployed,divorced,university_degree,0,1
10857,35,blue_collar,single,basic_4y,0,0
10858,28,admin,single,university_degree,0,0
10859,47,services,married,high_school,0,0
10860,35,technician,single,professional_course,0,0
10861,51,blue_collar,single,basic_9y,0,1
10862,28,technician,single,university_degree,0,0
10863,34,services,married,basic_9y,0,0
10864,27,blue_collar,married,basic_4y,0,0
10865,31,services,married,high_school,0,1
10866,35,technician,married,professional_course,0,0
10867,56,management,married,university_degree,0,0
10868,31,services,single,basic_6y,0,0
10869,41,blue_collar,divorced,basic_4y,0,1
10870,58,blue_collar,married,basic_4y,0,1
10871,38,blue_collar,married,basic_6y,0,0
10872,47,services,married,high_school,0,1
10873,46,blue_collar,married,basic_4y,0,0
10874,56,retired,married,high_school,0,0
10875,47,services,married,high_school,0,0
10876,33,admin,single,high_school,0,0
10877,55,technician,married,professional_course,0,1
10878,47,services,married,high_school,0,1
10879,56,retired,married,high_school,0,1
10880,32,blue_collar,married,high_school,0,0
10881,41,blue_collar,married,basic_6y,0,0
10882,52,self_employed,married,professional_course,0,0
10883,43,blue_collar,married,basic_4y,0,1
10884,29,admin,married,high_school,0,0
10885,41,admin,divorced,high_school,0,1
10886,23,blue_collar,married,professional_course,0,0
10887,51,blue_collar,divorced,,0,0
10888,36,services,single,high_school,0,0
10889,51,blue_collar,divorced,,0,0
10890,35,technician,married,professional_course,0,0
10891,43,blue_collar,married,basic_6y,0,0
10892,32,services,married,high_school,0,1
10893,41,services,married,basic_9y,0,1
10894,43,self_employed,married,university_degree,0,1
10895,54,retired,single,basic_4y,0,0
10896,25,admin,single,high_school,0,1
10897,36,admin,married,high_school,0,1
10898,36,admin,married,high_school,0,1
10899,42,admin,divorced,university_degree,0,0
10900,35,entrepreneur,single,professional_course,0,0
10901,50,management,married,university_degree,0,1
10902,42,admin,divorced,university_degree,0,1
10903,32,admin,married,high_school,0,1
10904,32,admin,married,high_school,0,0
10905,51,services,married,high_school,0,0
10906,39,blue_collar,divorced,basic_9y,0,1
10907,38,blue_collar,married,basic_9y,0,1
10908,43,blue_collar,married,basic_6y,0,1
10909,39,blue_collar,divorced,basic_9y,0,1
10910,41,services,married,basic_9y,0,1
10911,34,admin,single,high_school,0,0
10912,36,admin,married,high_school,0,1
10913,28,services,single,high_school,0,0
10914,49,housemaid,divorced,basic_4y,0,0
10915,31,blue_collar,married,basic_9y,0,0
10916,25,housemaid,married,basic_4y,0,0
10917,29,management,married,university_degree,0,0
10918,56,blue_collar,married,basic_4y,0,0
10919,54,blue_collar,divorced,basic_4y,0,0
10920,31,admin,married,high_school,0,1
10921,34,blue_collar,married,professional_course,0,0
10922,27,technician,married,university_degree,0,1
10923,31,admin,married,high_school,0,1
10924,51,blue_collar,divorced,,0,0
10925,28,admin,single,university_degree,0,1
10926,28,management,single,basic_9y,0,0
10927,26,blue_collar,married,basic_4y,0,0
10928,25,services,married,high_school,0,1
10929,39,technician,married,professional_course,0,1
10930,28,blue_collar,married,basic_9y,0,0
10931,33,admin,married,university_degree,0,1
10932,39,technician,married,professional_course,0,0
10933,55,management,single,basic_4y,0,0
10934,29,management,married,university_degree,0,0
10935,51,management,married,university_degree,0,1
10936,28,blue_collar,married,basic_9y,0,1
10937,24,blue_collar,single,basic_4y,0,0
10938,24,blue_collar,single,basic_4y,0,0
10939,45,blue_collar,divorced,,0,1
10940,20,services,single,high_school,0,1
10941,34,blue_collar,married,basic_9y,0,0
10942,25,blue_collar,married,basic_9y,0,0
10943,29,self_employed,married,professional_course,0,0
10944,29,blue_collar,married,basic_9y,0,0
10945,29,self_employed,married,professional_course,0,0
10946,32,blue_collar,married,basic_6y,0,0
10947,32,blue_collar,married,basic_6y,0,1
10948,32,admin,single,university_degree,0,0
10949,38,blue_collar,single,university_degree,0,1
10950,29,blue_collar,married,,0,0
10951,37,technician,single,university_degree,0,0
10952,36,blue_collar,married,basic_9y,0,0
10953,55,management,single,basic_4y,0,1
10954,29,admin,single,high_school,0,1
10955,43,blue_collar,married,basic_4y,0,1
10956,24,services,single,high_school,0,1
10957,24,services,single,high_school,0,1
10958,55,blue_collar,married,basic_4y,0,0
10959,38,blue_collar,married,basic_4y,0,0
10960,40,admin,married,university_degree,0,0
10961,41,services,married,basic_9y,0,1
10962,29,entrepreneur,single,professional_course,0,0
10963,58,management,unknown,university_degree,0,0
10964,28,admin,married,university_degree,0,0
10965,57,unemployed,married,basic_9y,0,1
10966,57,housemaid,married,basic_4y,0,0
10967,33,services,married,basic_4y,0,0
10968,43,blue_collar,married,basic_4y,0,0
10969,38,blue_collar,married,professional_course,0,0
10970,56,technician,single,university_degree,0,1
10971,52,services,single,high_school,0,1
10972,25,technician,married,professional_course,0,1
10973,31,housemaid,married,professional_course,0,1
10974,52,services,single,high_school,0,1
10975,36,admin,married,high_school,0,1
10976,32,student,single,university_degree,0,1
10977,26,technician,single,high_school,0,0
10978,41,services,married,high_school,0,0
10979,31,entrepreneur,divorced,high_school,0,1
10980,28,management,married,university_degree,0,1
10981,32,blue_collar,divorced,basic_9y,0,0
10982,41,technician,single,professional_course,0,1
10983,29,technician,divorced,professional_course,0,1
10984,39,management,married,basic_9y,0,0
10985,42,management,married,university_degree,0,0
10986,50,unemployed,married,high_school,0,0
10987,34,blue_collar,married,high_school,0,0
10988,32,blue_collar,single,high_school,0,1
10989,44,entrepreneur,married,professional_course,0,0
10990,42,retired,married,professional_course,0,1
10991,48,technician,divorced,university_degree,0,1
10992,41,self_employed,married,basic_9y,0,1
10993,27,management,single,high_school,0,0
10994,32,technician,married,professional_course,0,0
10995,55,blue_collar,married,basic_4y,0,1
10996,27,admin,single,university_degree,0,0
10997,41,admin,married,university_degree,0,1
10998,43,blue_collar,married,basic_4y,0,1
10999,54,unemployed,married,high_school,0,0
11000,52,blue_collar,divorced,high_school,0,0
11001,55,management,single,basic_4y,0,1
11002,38,blue_collar,married,basic_9y,0,0
11003,42,blue_collar,married,high_school,0,0
11004,56,retired,married,basic_4y,0,1
11005,41,services,married,basic_9y,0,1
11006,31,services,married,high_school,0,1
11007,29,blue_collar,married,,0,0
11008,40,blue_collar,married,basic_9y,0,0
11009,25,services,single,high_school,0,0
11010,46,entrepreneur,married,university_degree,0,0
11011,53,management,divorced,university_degree,0,0
11012,42,admin,married,basic_6y,0,1
11013,59,retired,married,basic_9y,0,1
11014,24,technician,single,professional_course,0,1
11015,44,admin,single,high_school,0,0
11016,43,blue_collar,married,basic_9y,0,0
11017,31,blue_collar,married,basic_9y,0,1
11018,28,technician,single,professional_course,0,1
11019,33,blue_collar,married,basic_4y,0,1
11020,47,admin,married,basic_9y,0,1
11021,38,management,married,,0,0
11022,35,admin,divorced,university_degree,0,1
11023,47,entrepreneur,married,professional_course,0,0
11024,25,blue_collar,married,basic_9y,0,1
11025,26,technician,single,professional_course,0,0
11026,39,blue_collar,married,basic_4y,0,1
11027,42,entrepreneur,married,professional_course,0,0
11028,43,management,married,high_school,0,0
11029,29,technician,married,professional_course,0,0
11030,50,management,married,university_degree,0,0
11031,29,blue_collar,married,professional_course,0,0
11032,45,technician,divorced,professional_course,0,1
11033,36,blue_collar,married,,0,1
11034,38,blue_collar,married,basic_4y,0,1
11035,36,services,married,high_school,0,1
11036,33,housemaid,married,high_school,0,0
11037,33,entrepreneur,married,university_degree,0,1
11038,44,blue_collar,married,basic_4y,0,0
11039,33,blue_collar,married,basic_4y,0,1
11040,43,management,divorced,university_degree,0,0
11041,39,blue_collar,divorced,basic_9y,0,1
11042,36,admin,single,university_degree,0,0
11043,31,services,single,high_school,0,0
11044,49,technician,married,professional_course,0,1
11045,44,blue_collar,married,high_school,0,1
11046,51,management,married,high_school,0,0
11047,28,management,married,university_degree,0,0
11048,57,blue_collar,divorced,,0,0
11049,41,blue_collar,married,basic_9y,0,0
11050,49,unknown,married,basic_6y,0,0
11051,44,technician,married,high_school,0,1
11052,57,retired,divorced,professional_course,0,0
11053,36,services,married,high_school,0,0
11054,49,admin,married,high_school,0,1
11055,36,blue_collar,married,high_school,0,0
11056,51,management,married,university_degree,0,0
11057,45,admin,married,high_school,0,0
11058,30,entrepreneur,married,high_school,0,0
11059,46,admin,married,basic_9y,0,1
11060,43,blue_collar,single,basic_9y,0,1
11061,23,blue_collar,single,basic_9y,0,1
11062,50,technician,married,professional_course,0,1
11063,41,admin,single,high_school,0,1
11064,26,admin,single,high_school,0,0
11065,47,blue_collar,married,basic_6y,0,0
11066,52,blue_collar,married,basic_4y,0,0
11067,33,self_employed,married,university_degree,0,0
11068,28,admin,single,university_degree,0,1
11069,28,blue_collar,married,,0,0
11070,42,blue_collar,married,,0,0
11071,28,blue_collar,married,basic_6y,0,0
11072,54,management,married,basic_6y,0,0
11073,35,admin,married,high_school,0,1
11074,60,admin,married,university_degree,0,0
11075,47,services,married,high_school,0,1
11076,60,retired,married,high_school,0,1
11077,29,management,single,university_degree,0,1
11078,49,technician,married,high_school,0,0
11079,56,retired,married,basic_4y,0,0
11080,33,admin,married,high_school,0,0
11081,28,student,single,high_school,0,1
11082,60,admin,married,university_degree,0,0
11083,34,admin,married,high_school,0,0
11084,36,blue_collar,married,basic_9y,0,1
11085,39,management,single,university_degree,0,1
11086,40,admin,single,university_degree,0,0
11087,56,entrepreneur,married,university_degree,0,1
11088,33,admin,single,professional_course,0,0
11089,40,admin,married,basic_9y,0,0
11090,58,entrepreneur,married,basic_4y,0,0
11091,40,blue_collar,divorced,basic_9y,0,0
11092,32,blue_collar,married,basic_6y,0,1
11093,37,technician,single,high_school,0,0
11094,46,admin,single,university_degree,0,1
11095,49,services,married,high_school,0,0
11096,26,admin,single,university_degree,0,0
11097,31,technician,single,professional_course,0,0
11098,36,student,single,basic_9y,0,1
11099,32,technician,married,university_degree,0,0
11100,34,blue_collar,married,basic_9y,0,1
11101,35,student,single,university_degree,0,0
11102,59,retired,married,basic_9y,0,0
11103,47,management,divorced,university_degree,0,0
11104,46,blue_collar,married,basic_4y,0,0
11105,41,self_employed,married,high_school,0,0
11106,42,blue_collar,married,basic_6y,0,1
11107,39,admin,married,professional_course,0,0
11108,46,blue_collar,divorced,basic_6y,0,0
11109,27,admin,married,university_degree,0,0
11110,49,blue_collar,married,basic_9y,0,0
11111,50,technician,married,professional_course,0,0
11112,49,services,married,high_school,0,0
11113,39,technician,single,professional_course,0,0
11114,47,admin,divorced,high_school,0,0
11115,30,blue_collar,married,basic_9y,0,0
11116,35,blue_collar,married,,0,0
11117,40,admin,married,professional_course,0,0
11118,56,blue_collar,married,basic_4y,0,0
11119,40,management,divorced,university_degree,0,1
11120,30,admin,married,university_degree,0,0
11121,33,self_employed,single,university_degree,0,0
11122,35,blue_collar,married,basic_6y,0,0
11123,58,self_employed,divorced,professional_course,0,0
11124,47,admin,divorced,high_school,0,1
11125,46,blue_collar,married,basic_6y,0,0
11126,53,services,married,high_school,0,1
11127,58,self_employed,divorced,professional_course,0,1
11128,49,housemaid,single,high_school,0,0
11129,43,services,married,high_school,0,1
11130,34,services,divorced,basic_9y,0,0
11131,41,blue_collar,married,basic_9y,0,0
11132,47,admin,married,professional_course,0,0
11133,42,unemployed,married,high_school,0,1
11134,49,services,married,high_school,0,0
11135,54,retired,divorced,basic_4y,0,0
11136,41,services,divorced,basic_9y,0,0
11137,36,admin,married,university_degree,0,1
11138,51,technician,married,professional_course,0,1
11139,41,unemployed,married,professional_course,0,1
11140,42,technician,married,high_school,0,0
11141,52,management,divorced,university_degree,0,0
11142,29,admin,married,university_degree,0,0
11143,46,services,married,basic_9y,0,0
11144,42,technician,single,high_school,0,0
11145,35,self_employed,married,basic_4y,0,0
11146,48,admin,single,university_degree,0,1
11147,27,technician,single,professional_course,0,0
11148,32,self_employed,single,high_school,0,0
11149,45,blue_collar,married,basic_9y,0,1
11150,35,admin,married,university_degree,0,0
11151,32,services,married,high_school,0,0
11152,35,admin,married,high_school,0,0
11153,47,management,married,basic_4y,0,0
11154,35,admin,married,high_school,0,0
11155,53,admin,single,high_school,0,0
11156,37,technician,married,professional_course,0,0
11157,42,admin,married,basic_4y,0,0
11158,58,retired,married,basic_4y,0,0
11159,53,admin,single,high_school,0,0
11160,35,technician,married,professional_course,0,0
11161,55,admin,married,high_school,0,1
11162,51,blue_collar,married,basic_4y,0,0
11163,51,admin,married,professional_course,0,0
11164,37,technician,single,professional_course,0,0
11165,48,services,divorced,basic_6y,0,1
11166,44,admin,married,university_degree,0,0
11167,34,admin,married,high_school,0,0
11168,45,admin,married,basic_9y,0,0
11169,33,technician,married,professional_course,0,1
11170,41,admin,married,university_degree,0,1
11171,42,blue_collar,single,basic_6y,0,0
11172,30,admin,married,high_school,0,0
11173,41,blue_collar,married,basic_9y,0,1
11174,45,housemaid,married,professional_course,0,1
11175,45,services,married,basic_6y,0,1
11176,38,technician,single,professional_course,0,0
11177,40,services,married,,0,0
11178,43,admin,married,university_degree,0,0
11179,35,blue_collar,married,basic_9y,0,1
11180,37,blue_collar,single,basic_4y,0,1
